frame number,image_height,image_width,publisher_sent,subscriber_received,frequency,latency,packets_receieved_count,transport
120,480,360,1704676228939975659,1704676229204161236,10,264185577,240,1
121,480,360,1704676229058117107,1704676229318828475,10,260711368,241,1
121,480,360,1704676229058117107,1704676229320932269,10,262815162,242,1
122,480,360,1704676229176914595,1704676229438398010,10,261483415,243,1
122,480,360,1704676229176914595,1704676229440474801,10,263560206,244,1
123,480,360,1704676229294225660,1704676229556752138,10,262526478,245,1
123,480,360,1704676229294225660,1704676229559459967,10,265234307,246,1
124,480,360,1704676229413008481,1704676229675759305,10,262750824,247,1
124,480,360,1704676229413008481,1704676229677934769,10,264926288,248,1
125,480,360,1704676229530014861,1704676229794263442,10,264248581,249,1
125,480,360,1704676229530014861,1704676229796768926,10,266754065,250,1
126,480,360,1704676229649372049,1704676229912598569,10,263226520,251,1
126,480,360,1704676229649372049,1704676229914974378,10,265602329,252,1
127,480,360,1704676229767423825,1704676230034143889,10,266720064,253,1
127,480,360,1704676229767423825,1704676230037201406,10,269777581,254,1
128,480,360,1704676229886830017,1704676230151001594,10,264171577,255,1
128,480,360,1704676229886830017,1704676230153100387,10,266270370,256,1
129,480,360,1704676230005715177,1704676230269221714,10,263506537,257,1
129,480,360,1704676230005715177,1704676230271372177,10,265657000,258,1
130,480,360,1704676230125468389,1704676230385645726,10,260177337,259,1
130,480,360,1704676230125468389,1704676230388197880,10,262729491,260,1
131,480,360,1704676230242788455,1704676230502815449,10,260026994,261,1
131,480,360,1704676230242788455,1704676230505316267,10,262527812,262,1
132,480,360,1704676230361302926,1704676230620491870,10,259188944,263,1
132,480,360,1704676230361302926,1704676230622539327,10,261236401,264,1
133,480,360,1704676230478199967,1704676230736551194,10,258351227,265,1
133,480,360,1704676230478199967,1704676230738858999,10,260659032,266,1
134,480,360,1704676230595168012,1704676230853558907,10,258390895,267,1
134,480,360,1704676230595168012,1704676230855562695,10,260394683,268,1
135,480,360,1704676230712476410,1704676230967634778,10,255158368,269,1
135,480,360,1704676230712476410,1704676230969899248,10,257422838,270,1
136,480,360,1704676230828893088,1704676231086112247,10,257219159,271,1
136,480,360,1704676230828893088,1704676231088704403,10,259811315,272,1
137,480,360,1704676230945604784,1704676231203794002,10,258189218,273,1
137,480,360,1704676230945604784,1704676231206067139,10,260462355,274,1
138,480,360,1704676231061713111,1704676231321041397,10,259328286,275,1
138,480,360,1704676231061713111,1704676231323329535,10,261616424,276,1
139,480,360,1704676231178775828,1704676231438249457,10,259473629,277,1
139,480,360,1704676231178775828,1704676231440336583,10,261560755,278,1
140,480,360,1704676231296027891,1704676231555051825,10,259023934,279,1
140,480,360,1704676231296027891,1704676231557100949,10,261073058,280,1
141,480,360,1704676231414009997,1704676231670760795,10,256750798,281,1
141,480,360,1704676231414009997,1704676231673369285,10,259359288,282,1
142,480,360,1704676231530347004,1704676231787305814,10,256958810,283,1
142,480,360,1704676231530347004,1704676231789646955,10,259299951,284,1
143,480,360,1704676231646851021,1704676231905482265,10,258631244,285,1
143,480,360,1704676231646851021,1704676231907899744,10,261048723,286,1
144,480,360,1704676231763322036,1704676232022632988,10,259310952,287,1
144,480,360,1704676231763322036,1704676232024739448,10,261417412,288,1
145,480,360,1704676231880063068,1704676232139080669,10,259017601,289,1
145,480,360,1704676231880063068,1704676232141332805,10,261269737,290,1
146,480,360,1704676231998214851,1704676232253047867,10,254833016,291,1
146,480,360,1704676231998214851,1704676232255120992,10,256906141,292,1
147,480,360,1704676232114785872,1704676232371565006,10,256779134,293,1
147,480,360,1704676232114785872,1704676232373611462,10,258825590,294,1
148,480,360,1704676232230887532,1704676232489087085,10,258199553,295,1
148,480,360,1704676232230887532,1704676232491694908,10,260807376,296,1
149,480,360,1704676232347198205,1704676232606068131,10,258869926,297,1
149,480,360,1704676232347198205,1704676232608210260,10,261012055,298,1
150,480,360,1704676232463789894,1704676232723009175,10,259219281,299,1
150,480,360,1704676232463789894,1704676232725282645,10,261492751,300,1
151,480,360,1704676232581642993,1704676232839068832,10,257425839,301,1
151,480,360,1704676232581642993,1704676232841563316,10,259920323,302,1
152,480,360,1704676232698248350,1704676232956157551,10,257909201,303,1
152,480,360,1704676232698248350,1704676232958791043,10,260542693,304,1
153,480,360,1704676232814875375,1704676233073350611,10,258475236,305,1
153,480,360,1704676232814875375,1704676233076305122,10,261429747,306,1
154,480,360,1704676232931808418,1704676233190724681,10,258916263,307,1
154,480,360,1704676232931808418,1704676233193137159,10,261328741,308,1
155,480,360,1704676233048274767,1704676233306771004,10,258496237,309,1
155,480,360,1704676233048274767,1704676233308843129,10,260568362,310,1
156,480,360,1704676233165971190,1704676233421477247,10,255506057,311,1
156,480,360,1704676233165971190,1704676233423565040,10,257593850,312,1
157,480,360,1704676233282535211,1704676233538701308,10,256166097,313,1
157,480,360,1704676233282535211,1704676233540809435,10,258274224,314,1
158,480,360,1704676233399139568,1704676233657669808,10,258530240,315,1
158,480,360,1704676233399139568,1704676233659764934,10,260625366,316,1
159,480,360,1704676233515794262,1704676233774550515,10,258756253,317,1
159,480,360,1704676233515794262,1704676233776943659,10,261149397,318,1
160,480,360,1704676233632639967,1704676233891135538,10,258495571,319,1
160,480,360,1704676233632639967,1704676233893685025,10,261045058,320,1
161,480,360,1704676233749965368,1704676234006400148,10,256434780,321,1
161,480,360,1704676233749965368,1704676234008525943,10,258560575,322,1
162,480,360,1704676233867470112,1704676234122773158,10,255303046,323,1
162,480,360,1704676233867470112,1704676234125045295,10,257575183,324,1
163,480,360,1704676233984012466,1704676234240877273,10,256864807,325,1
163,480,360,1704676233984012466,1704676234243017735,10,259005269,326,1
164,480,360,1704676234100657826,1704676234357939991,10,257282165,327,1
164,480,360,1704676234100657826,1704676234360207794,10,259549968,328,1
165,480,360,1704676234217714211,1704676234475908431,10,258194220,329,1
165,480,360,1704676234217714211,1704676234478366246,10,260652035,330,1
166,480,360,1704676234334810931,1704676234591803079,10,256992148,331,1
166,480,360,1704676234334810931,1704676234594092550,10,259281619,332,1
167,480,360,1704676234452065995,1704676234707809400,10,255743405,333,1
167,480,360,1704676234452065995,1704676234709877858,10,257811863,334,1
168,480,360,1704676234568628350,1704676234825359148,10,256730798,335,1
168,480,360,1704676234568628350,1704676234827487943,10,258859593,336,1
169,480,360,1704676234685564394,1704676234944191307,10,258626913,337,1
169,480,360,1704676234685564394,1704676234946487445,10,260923051,338,1
170,480,360,1704676234802312093,1704676235061764723,10,259452630,339,1
170,480,360,1704676234802312093,1704676235063985857,10,261673764,340,1
171,480,360,1704676234919277473,1704676235176088943,10,256811470,341,1
171,480,360,1704676234919277473,1704676235178166068,10,258888595,342,1
172,480,360,1704676235036837221,1704676235292870979,10,256033758,343,1
172,480,360,1704676235036837221,1704676235294957438,10,258120217,344,1
173,480,360,1704676235153806268,1704676235409343662,10,255537394,345,1
173,480,360,1704676235153806268,1704676235411646467,10,257840199,346,1
174,480,360,1704676235270370290,1704676235527182427,10,256812137,347,1
174,480,360,1704676235270370290,1704676235529332890,10,258962600,348,1
175,480,360,1704676235387116323,1704676235644794513,10,257678190,349,1
175,480,360,1704676235387116323,1704676235647544012,10,260427689,350,1
176,480,360,1704676235503747016,1704676235762132915,10,258385899,351,1
176,480,360,1704676235503747016,1704676235764622731,10,260875715,352,1
177,480,360,1704676235621174090,1704676235877353856,10,256179766,353,1
177,480,360,1704676235621174090,1704676235879476317,10,258302227,354,1
178,480,360,1704676235738049797,1704676235994184561,10,256134764,355,1
178,480,360,1704676235738049797,1704676235996262686,10,258212889,356,1
179,480,360,1704676235854841833,1704676236111463293,10,256621460,357,1
179,480,360,1704676235854841833,1704676236113615423,10,258773590,358,1
180,480,360,1704676235971591200,1704676236229198386,10,257607186,359,1
180,480,360,1704676235971591200,1704676236231879547,10,260288347,360,1
181,480,360,1704676236088370235,1704676236346023424,10,257653189,361,1
181,480,360,1704676236088370235,1704676236348582578,10,260212343,362,1
182,480,360,1704676236205454622,1704676236461298035,10,255843413,363,1
182,480,360,1704676236205454622,1704676236463387161,10,257932539,364,1
183,480,360,1704676236322063647,1704676236578124074,10,256060427,365,1
183,480,360,1704676236322063647,1704676236580241201,10,258177554,366,1
184,480,360,1704676236438799013,1704676236695614485,10,256815472,367,1
184,480,360,1704676236438799013,1704676236697683610,10,258884597,368,1
185,480,360,1704676236555532713,1704676236814132959,10,258600246,369,1
185,480,360,1704676236555532713,1704676236816208750,10,260676037,370,1
186,480,360,1704676236672339416,1704676236928939209,10,256599793,371,1
186,480,360,1704676236672339416,1704676236931024001,10,258684585,372,1
187,480,360,1704676236789577813,1704676237045861586,10,256283773,373,1
187,480,360,1704676236789577813,1704676237047967380,10,258389567,374,1
188,480,360,1704676236906117167,1704676237162165593,10,256048426,375,1
188,480,360,1704676236906117167,1704676237164199049,10,258081882,376,1
189,480,360,1704676237023090214,1704676237279599668,10,256509454,377,1
189,480,360,1704676237023090214,1704676237281548119,10,258457905,378,1
190,480,360,1704676237139857249,1704676237398010469,10,258153220,379,1
190,480,360,1704676237139857249,1704676237400410280,10,260553031,380,1
191,480,360,1704676237256560280,1704676237515519882,10,258959602,381,1
191,480,360,1704676237256560280,1704676237517581673,10,261021393,382,1
192,480,360,1704676237373382319,1704676237631252521,10,257870202,383,1
192,480,360,1704676237373382319,1704676237633810009,10,260427690,384,1
193,480,360,1704676237491015072,1704676237746876154,10,255861082,385,1
193,480,360,1704676237491015072,1704676237748961613,10,257946541,386,1
194,480,360,1704676237607604097,1704676237863506181,10,255902084,387,1
194,480,360,1704676237607604097,1704676237865534303,10,257930206,388,1
195,480,360,1704676237724405134,1704676237981340280,10,256935146,389,1
195,480,360,1704676237724405134,1704676237983933103,10,259527969,390,1
196,480,360,1704676237841127499,1704676238098695684,10,257568185,391,1
196,480,360,1704676237841127499,1704676238100808145,10,259680646,392,1
197,480,360,1704676237957624851,1704676238214536664,10,256911813,393,1
197,480,360,1704676237957624851,1704676238216889805,10,259264954,394,1
198,480,360,1704676238074216876,1704676238329655933,10,255439057,395,1
198,480,360,1704676238074216876,1704676238331678055,10,257461179,396,1
199,480,360,1704676238190892239,1704676238830803794,10,639911555,397,1
199,480,360,1704676238190892239,1704676238832722576,10,641830337,398,1
200,480,360,1704676238307530266,1704676238861302965,10,553772699,399,1
200,480,360,1704676238307530266,1704676238863107740,10,555577474,400,1
201,480,360,1704676238412827944,1704676238883870658,15,471042714,401,1
201,480,360,1704676238412827944,1704676238885697101,15,472869157,402,1
202,480,360,1704676238483001505,1704676238927152933,15,444151428,403,1
202,480,360,1704676238483001505,1704676238928994043,15,445992538,404,1
203,480,360,1704676238553308408,1704676238947736506,15,394428098,405,1
203,480,360,1704676238553308408,1704676238950339663,15,397031255,406,1
204,480,360,1704676238624377690,1704676238994802008,15,370424318,407,1
204,480,360,1704676238624377690,1704676238997017475,15,372639785,408,1
205,480,360,1704676238694256900,1704676239081469897,15,387212997,409,1
205,480,360,1704676238694256900,1704676239083512687,15,389255787,410,1
206,480,360,1704676238765815545,1704676239166801372,15,400985827,411,1
206,480,360,1704676238765815545,1704676239168856162,15,403040617,412,1
207,480,360,1704676238851399368,1704676239252545205,15,401145837,413,1
207,480,360,1704676238851399368,1704676239254636998,15,403237630,414,1
208,480,360,1704676238963982818,1704676239337683335,15,373700517,415,1
208,480,360,1704676238963982818,1704676239340036477,15,376053659,416,1
209,480,360,1704676239056407387,1704676239424028537,15,367621150,417,1
209,480,360,1704676239056407387,1704676239426054993,15,369647606,418,1
210,480,360,1704676239142773258,1704676239510041053,15,367267795,419,1
210,480,360,1704676239142773258,1704676239512155514,15,369382256,420,1
211,480,360,1704676239228140735,1704676239595108846,15,366968111,421,1
211,480,360,1704676239228140735,1704676239597337980,15,369197245,422,1
212,480,360,1704676239313737892,1704676239680040630,15,366302738,423,1
212,480,360,1704676239313737892,1704676239682532447,15,368794555,424,1
213,480,360,1704676239399231710,1704676239765745794,15,366514084,425,1
213,480,360,1704676239399231710,1704676239767967261,15,368735551,426,1
214,480,360,1704676239485313230,1704676239851513295,15,366200065,427,1
214,480,360,1704676239485313230,1704676239853762764,15,368449534,428,1
215,480,360,1704676239570911388,1704676239937186124,15,366274736,429,1
215,480,360,1704676239570911388,1704676239939484262,15,368572874,430,1
216,480,360,1704676239656569549,1704676240022070572,15,365501023,431,1
