frame number,image_height,image_width,publisher_sent,subscriber_received,frequency,latency,packets_receieved_count,transport
186,10,10,1705849232661548847,1705849232862845845,10,201296998,372,1
187,10,10,1705849232761868493,1705849232962837139,10,200968646,373,1
187,10,10,1705849232761868493,1705849232963092820,10,201224327,374,1
188,10,10,1705849232862166471,1705849233063099448,10,200932977,375,1
188,10,10,1705849232862166471,1705849233063300793,10,201134322,376,1
189,10,10,1705849232962465450,1705849233163498099,10,201032649,377,1
189,10,10,1705849232962465450,1705849233163698444,10,201232994,378,1
190,10,10,1705849233062723759,1705849233263846414,10,201122655,379,1
190,10,10,1705849233062723759,1705849233264088428,10,201364669,380,1
191,10,10,1705849233162995736,1705849233373276603,10,210280867,381,1
191,10,10,1705849233162995736,1705849233373509284,10,210513548,382,1
192,10,10,1705849233263381386,1705849233464626048,10,201244662,383,1
192,10,10,1705849233263381386,1705849233464883730,10,201502344,384,1
193,10,10,1705849233363734368,1705849233564966696,10,201232328,385,1
193,10,10,1705849233363734368,1705849233565282381,10,201548013,386,1
194,10,10,1705849233464089683,1705849233665258674,10,201168991,387,1
194,10,10,1705849233464089683,1705849233665481687,10,201392004,388,1
195,10,10,1705849233564434997,1705849233765488648,10,201053651,389,1
195,10,10,1705849233564434997,1705849233765700661,10,201265664,390,1
196,10,10,1705849233664797646,1705849233865868965,10,201071319,391,1
196,10,10,1705849233664797646,1705849233866112979,10,201315333,392,1
197,10,10,1705849233765108292,1705849233966259949,10,201151657,393,1
197,10,10,1705849233765108292,1705849233966516964,10,201408672,394,1
198,10,10,1705849233865377269,1705849234066290911,10,200913642,395,1
198,10,10,1705849233865377269,1705849234066570928,10,201193659,396,1
199,10,10,1705849233965586909,1705849234798424217,10,832837308,397,1
199,10,10,1705849233965586909,1705849234798647897,10,833060988,398,1
200,10,10,1705849234065751212,1705849234798797573,10,733046361,399,1
200,10,10,1705849234065751212,1705849234798922914,10,733171702,400,1
201,10,10,1705849234148106454,1705849234799115925,15,651009471,401,1
201,10,10,1705849234148106454,1705849234799246600,15,651140146,402,1
202,10,10,1705849234214847099,1705849234799379608,15,584532509,403,1
202,10,10,1705849234214847099,1705849234799499615,15,584652516,404,1
203,10,10,1705849234281571743,1705849234799633623,15,518061880,405,1
