frame number,image_height,image_width,publisher_sent,subscriber_received,frequency,latency,packets_receieved_count,transport
97,100,100,1705263050048455231,1705263050049336619,5,881388,194,3
98,100,100,1705263050248808364,1705263050249450071,5,641707,195,3
98,100,100,1705263050248808364,1705263050260044730,5,11236366,196,3
99,100,100,1705263050449213834,1705263050450035219,5,821385,197,3
99,100,100,1705263050449213834,1705263050450295901,5,1082067,198,3
100,100,100,1705263050649670640,1705263050650473024,5,802384,199,3
101,100,100,1705263050771848576,1705263050772597289,10,748713,200,3
101,100,100,1705263050771848576,1705263050772856972,10,1008396,201,3
102,100,100,1705263050872293493,1705263050872960534,10,667041,202,3
102,100,100,1705263050872293493,1705263050873177881,10,884388,203,3
103,100,100,1705263050972670738,1705263050973381116,10,710378,204,3
103,100,100,1705263050972670738,1705263050973600796,10,930058,205,3
104,100,100,1705263051073152991,1705263051073885370,10,732379,206,3
104,100,100,1705263051073152991,1705263051074161387,10,1008396,207,3
105,100,100,1705263051173642577,1705263051174387290,10,744713,208,3
105,100,100,1705263051173642577,1705263051174615637,10,973060,209,3
106,100,100,1705263051274138497,1705263051274848208,10,709711,210,3
106,100,100,1705263051274138497,1705263051275140892,10,1002395,211,3
107,100,100,1705263051374607415,1705263051375515138,10,907723,212,3
107,100,100,1705263051374607415,1705263051375778154,10,1170739,213,3
108,100,100,1705263051475205341,1705263051476077729,10,872388,214,3
108,100,100,1705263051475205341,1705263051476313410,10,1108069,215,3
109,100,100,1705263051575745930,1705263051576464308,10,718378,216,3
109,100,100,1705263051575745930,1705263051576678322,10,932392,217,3
110,100,100,1705263051676229849,1705263051676985896,10,756047,218,3
110,100,100,1705263051676229849,1705263051677214577,10,984728,219,3
111,100,100,1705263051776684433,1705263051777376476,10,692043,220,3
111,100,100,1705263051776684433,1705263051777587156,10,902723,221,3
112,100,100,1705263051877154352,1705263051877841728,10,687376,222,3
112,100,100,1705263051877154352,1705263051878105744,10,951392,223,3
113,100,100,1705263051977593601,1705263051978343981,10,750380,224,3
113,100,100,1705263051977593601,1705263051978557328,10,963727,225,3
114,100,100,1705263052078111522,1705263052078765230,10,653708,226,3
114,100,100,1705263052078111522,1705263052079032246,10,920724,227,3
115,100,100,1705263052178547438,1705263052179216147,10,668709,228,3
115,100,100,1705263052178547438,1705263052179415493,10,868055,229,3
116,100,100,1705263052279003022,1705263052279663064,10,660042,230,3
116,100,100,1705263052279003022,1705263052279867076,10,864054,231,3
117,100,100,1705263052379448273,1705263052380121648,10,673375,232,3
117,100,100,1705263052379448273,1705263052380323660,10,875387,233,3
118,100,100,1705263052479869854,1705263052480586566,10,716712,234,3
118,100,100,1705263052479869854,1705263052480790578,10,920724,235,3
119,100,100,1705263052580366441,1705263052581074152,10,707711,236,3
119,100,100,1705263052580366441,1705263052581285165,10,918724,237,3
120,100,100,1705263052680800690,1705263052681505401,10,704711,238,3
120,100,100,1705263052680800690,1705263052681719081,10,918391,239,3
121,100,100,1705263052781273609,1705263052782011655,10,738046,240,3
121,100,100,1705263052781273609,1705263052782222334,10,948725,241,3
122,100,100,1705263052881741193,1705263052882437237,10,696044,242,3
122,100,100,1705263052881741193,1705263052882641916,10,900723,243,3
123,100,100,1705263052982211445,1705263052982872820,10,661375,244,3
123,100,100,1705263052982211445,1705263052983152504,10,941059,245,3
124,100,100,1705263053082640361,1705263053083332070,10,691709,246,3
124,100,100,1705263053082640361,1705263053083599087,10,958726,247,3
125,100,100,1705263053183109612,1705263053183748652,10,639040,248,3
125,100,100,1705263053183109612,1705263053184007668,10,898056,249,3
126,100,100,1705263053283535528,1705263053284209903,10,674375,250,3
126,100,100,1705263053283535528,1705263053284416583,10,881055,251,3
127,100,100,1705263053383996779,1705263053384868833,10,872054,252,3
127,100,100,1705263053383996779,1705263053385206521,10,1209742,253,3
128,100,100,1705263053484553702,1705263053485362753,10,809051,254,3
128,100,100,1705263053484553702,1705263053485597767,10,1044065,255,3
129,100,100,1705263053585085958,1705263053585844672,10,758714,256,3
129,100,100,1705263053585085958,1705263053586114355,10,1028397,257,3
130,100,100,1705263053685583878,1705263053686350259,10,766381,258,3
130,100,100,1705263053685583878,1705263053686572273,10,988395,259,3
131,100,100,1705263053786102132,1705263053786791175,10,689043,260,3
131,100,100,1705263053786102132,1705263053787071859,10,969727,261,3
132,100,100,1705263053886559383,1705263053887144753,10,585370,262,3
132,100,100,1705263053886559383,1705263053887352766,10,793383,263,3
133,100,100,1705263053986939296,1705263053987523999,10,584703,264,3
133,100,100,1705263053986939296,1705263053987735012,10,795716,265,3
134,100,100,1705263054087302541,1705263054088008251,10,705710,266,3
